367.00384 3.74E-06 3.11E-07
369.70037 3.75E-06 3.10E-07
372.41671 3.76E-06 3.10E-07
375.153 3.78E-06 3.10E-07
377.9094 3.79E-06 3.10E-07
380.68605 3.80E-06 3.10E-07
383.48311 3.81E-06 3.09E-07
386.30071 3.82E-06 3.09E-07
389.13902 3.83E-06 3.09E-07
391.99818 3.84E-06 3.09E-07
394.87835 3.85E-06 3.09E-07
397.77967 3.86E-06 3.08E-07
400.70232 3.87E-06 3.08E-07
403.64644 3.88E-06 3.08E-07
406.6122 3.90E-06 3.08E-07
409.59974 3.91E-06 3.07E-07
412.60923 3.92E-06 3.07E-07
415.64084 3.93E-06 3.07E-07
418.69472 3.94E-06 3.07E-07
421.77104 3.95E-06 3.06E-07
424.86996 3.96E-06 3.06E-07
427.99165 3.97E-06 3.06E-07
431.13627 3.98E-06 3.06E-07
434.30401 3.99E-06 3.05E-07
437.49501 4.00E-06 3.05E-07
